ZipCode,City,State,Latitude,Longitude,Classification,Population
78363,KINGSVILLE,TX,27.4551,-97.6923,,29391
78364,KINGSVILLE,TX,27.5157,-97.8556,P,0
78368,MATHIS,TX,28.0729,-97.7728,,8726
78369,MIRANDO CITY,TX,27.4472,-99.024,,249
78370,ODEM,TX,27.9019,-97.5543,,4746
78371,OILTON,TX,27.4685,-98.9589,P,281
78372,ORANGE GROVE,TX,27.9402,-98.0456,,5550
78373,PORT ARANSAS,TX,27.7461,-97.1344,,3134
78374,PORTLAND,TX,27.8975,-97.3073,,20281
78375,PREMONT,TX,27.3653,-98.1455,,3109
78376,REALITOS,TX,27.3706,-98.5157,,307
78377,REFUGIO,TX,28.3479,-97.2167,,3547
78379,RIVIERA,TX,27.3099,-97.8567,,1624
78380,ROBSTOWN,TX,27.8161,-97.7364,,23386
78381,ROCKPORT,TX,28.0205,-97.0545,P,0
78382,ROCKPORT,TX,28.2099,-97.0257,,19432
78383,SANDIA,TX,28.0728,-97.9469,,3757
78384,SAN DIEGO,TX,27.8568,-98.3636,,5653
78385,SARITA,TX,27.1267,-97.7042,P,259
78387,SINTON,TX,28.0524,-97.5399,,9936
78389,SKIDMORE,TX,28.2166,-97.6884,,1535
78390,TAFT,TX,27.9995,-97.3654,,5447
78391,TYNAN,TX,28.1782,-97.7605,,261
78393,WOODSBORO,TX,28.221,-97.3472,,2137
78401,CORPUS CHRISTI,TX,27.7956,-97.3994,,4701
78402,CORPUS CHRISTI,TX,27.8259,-97.3988,,625
78403,CORPUS CHRISTI,TX,27.8006,-97.3964,P,0
78404,CORPUS CHRISTI,TX,27.7678,-97.3984,,15339
78405,CORPUS CHRISTI,TX,27.7693,-97.444,,14151
78406,CORPUS CHRISTI,TX,27.7721,-97.5129,,1185
78407,CORPUS CHRISTI,TX,27.8116,-97.4369,,1649
78408,CORPUS CHRISTI,TX,27.7952,-97.4477,,11023
78409,CORPUS CHRISTI,TX,27.8227,-97.5065,,2570
78410,CORPUS CHRISTI,TX,27.8401,-97.605,,29545
78411,CORPUS CHRISTI,TX,27.73,-97.3858,,26150
78412,CORPUS CHRISTI,TX,27.7006,-97.3374,,38783
78413,CORPUS CHRISTI,TX,27.6822,-97.4032,,37531
78414,CORPUS CHRISTI,TX,27.6646,-97.3681,,46972
78415,CORPUS CHRISTI,TX,27.6623,-97.4404,,38722
78416,CORPUS CHRISTI,TX,27.7511,-97.4402,,14103
78417,CORPUS CHRISTI,TX,27.7346,-97.4583,,4482
78418,CORPUS CHRISTI,TX,27.6245,-97.3313,,31787
78419,CORPUS CHRISTI,TX,27.6941,-97.2845,,441
78426,CORPUS CHRISTI,TX,27.8415,-97.5734,P,0
78427,CORPUS CHRISTI,TX,27.6956,-97.4148,P,0
78460,CORPUS CHRISTI,TX,27.8006,-97.3964,P,0
78463,CORPUS CHRISTI,TX,27.8006,-97.3964,P,0
78465,CORPUS CHRISTI,TX,27.8006,-97.3964,P,0
78466,CORPUS CHRISTI,TX,27.8006,-97.3964,P,0
78467,CORPUS CHRISTI,TX,27.8006,-97.3964,P,0
78468,CORPUS CHRISTI,TX,27.8006,-97.3964,P,0
78469,CORPUS CHRISTI,TX,27.7986,-97.4013,P,0
78480,CORPUS CHRISTI,TX,27.8006,-97.3964,P,0
78501,MCALLEN,TX,26.2146,-98.2391,,60817
78502,MCALLEN,TX,26.2053,-98.2256,P,0
78503,MCALLEN,TX,26.1511,-98.2501,,23604
78504,MCALLEN,TX,26.2801,-98.2384,,56830
78505,MCALLEN,TX,26.2031,-98.2299,P,0
78516,ALAMO,TX,26.1984,-98.1152,,34506
78520,BROWNSVILLE,TX,25.9676,-97.5475,,64949
78521,BROWNSVILLE,TX,25.9042,-97.4229,,88708
78522,BROWNSVILLE,TX,25.9016,-97.4975,P,0
78523,BROWNSVILLE,TX,25.9016,-97.4975,P,0
78526,BROWNSVILLE,TX,25.9927,-97.4498,,55164
78535,COMBES,TX,26.2542,-97.7326,P,679
78536,DELMITA,TX,26.6565,-98.4027,,322
78537,DONNA,TX,26.1665,-98.0812,,51962
78538,EDCOUCH,TX,26.309,-97.9592,,12278
78539,EDINBURG,TX,26.2812,-98.1826,,37686
78540,EDINBURG,TX,26.3014,-98.1634,P,11
78541,EDINBURG,TX,26.3757,-98.1455,,48513
78542,EDINBURG,TX,26.3547,-98.112,,84678
78543,ELSA,TX,26.3068,-97.9981,P,7535
78545,FALCON HEIGHTS,TX,26.5674,-99.1329,P,762
78547,GARCIASVILLE,TX,26.4312,-98.6438,P,413
78548,GRULLA,TX,26.3803,-98.549,P,1296
78549,HARGILL,TX,26.437,-97.9655,P,872
78550,HARLINGEN,TX,26.2456,-97.68,,56038
78551,HARLINGEN,TX,26.1906,-97.6956,P,0
78552,HARLINGEN,TX,26.1888,-97.7678,,38474
78553,HARLINGEN,TX,26.1908,-97.6964,P,0
78557,HIDALGO,TX,26.1134,-98.2552,,13986
78558,LA BLANCA,TX,26.3125,-98.0335,P,388
78559,LA FERIA,TX,26.1899,-97.8238,,12533
78560,LA JOYA,TX,26.2452,-98.4959,,4815
78561,LASARA,TX,26.4636,-97.9122,P,768
78562,LA VILLA,TX,26.3093,-97.9194,P,3081
78563,LINN,TX,26.5962,-98.2118,,201
78564,LOPENO,TX,26.6629,-99.0654,,103
78565,LOS EBANOS,TX,26.2456,-98.5611,P,319
78566,LOS FRESNOS,TX,26.1231,-97.4106,,23704
78567,LOS INDIOS,TX,26.0514,-97.7457,P,544
78568,LOZANO,TX,26.1887,-97.5428,P,0
78569,LYFORD,TX,26.3731,-97.7215,,3821
78570,MERCEDES,TX,26.1413,-97.9113,,32950
78573,MISSION,TX,26.3003,-98.2976,,42229
78574,MISSION,TX,26.3086,-98.3744,,63627
78575,OLMITO,TX,26.025,-97.549,,5270
78576,PENITAS,TX,26.2794,-98.4468,,13901
78577,PHARR,TX,26.1524,-98.2097,,79937
78578,PORT ISABEL,TX,26.026,-97.292,,10076
78579,PROGRESO,TX,26.0842,-97.9685,P,2637
78580,RAYMONDVILLE,TX,26.5225,-97.8441,,13208
78582,RIO GRANDE CITY,TX,26.5103,-98.6752,,43253
78583,RIO HONDO,TX,26.276,-97.4509,,5869
78584,ROMA,TX,26.5776,-99.0067,,19373
78585,SALINENO,TX,26.5157,-99.1125,P,4
78586,SAN BENITO,TX,26.095,-97.6381,,50135
78588,SAN ISIDRO,TX,26.7314,-98.4144,,168
78589,SAN JUAN,TX,26.1638,-98.1571,,38987
78590,SAN PERLITA,TX,26.45,-97.5836,P,468
78591,SANTA ELENA,TX,26.7067,-98.5811,,341
78592,SANTA MARIA,TX,26.0822,-97.8385,P,765
78593,SANTA ROSA,TX,26.2493,-97.8318,,5541
78594,SEBASTIAN,TX,26.3499,-97.7187,P,1796
78595,SULLIVAN CITY,TX,26.2592,-98.5579,,6304
78596,WESLACO,TX,26.1509,-98.0084,,37329
78597,SOUTH PADRE ISLAND,TX,26.3234,-97.2249,,2479
78598,PORT MANSFIELD,TX,26.5417,-97.5029,P,319
78599,WESLACO,TX,26.22,-97.9906,,32500
78604,BELMONT,TX,29.5233,-97.6838,P,0
78605,BERTRAM,TX,30.7314,-98.0448,,6246
78607,BLUFFTON,TX,30.8373,-98.4941,,180
78608,BRIGGS,TX,30.9267,-97.9962,,519
78609,BUCHANAN DAM,TX,30.7605,-98.4752,,1827
78614,COST,TX,29.4201,-97.5741,,459
78627,GEORGETOWN,TX,30.6326,-97.6768,P,0
78630,CEDAR PARK,TX,30.4978,-97.8159,P,0
78632,HARWOOD,TX,29.6775,-97.4862,,990
78633,GEORGETOWN,TX,30.7387,-97.7517,,27736
78635,HYE,TX,30.2308,-98.5542,,110
78650,MC DADE,TX,30.2811,-97.2139,,1918
78651,MC NEIL,TX,30.4554,-97.7167,P,0
78658,OTTINE,TX,29.5952,-97.5912,P,69
78677,WRIGHTSBORO,TX,29.3609,-97.5893,,55
78680,ROUND ROCK,TX,30.5082,-97.6789,P,0
78708,AUSTIN,TX,30.2669,-97.7428,P,0
78709,AUSTIN,TX,30.2669,-97.7428,P,0
78710,AUSTIN,TX,30.3296,-97.6669,,0
78711,AUSTIN,TX,30.2669,-97.7428,P,0
78713,AUSTIN,TX,30.2669,-97.7428,P,0
78714,AUSTIN,TX,30.2669,-97.7428,P,0
78715,AUSTIN,TX,30.2669,-97.7428,P,0
78716,AUSTIN,TX,30.2669,-97.7428,P,0
78718,AUSTIN,TX,30.2669,-97.7428,P,0
78720,AUSTIN,TX,30.2669,-97.7428,P,0
78755,AUSTIN,TX,30.2667,-97.7428,P,0
78760,AUSTIN,TX,30.2667,-97.7428,P,0
78761,AUSTIN,TX,30.2667,-97.7428,P,0
78762,AUSTIN,TX,30.2667,-97.7428,P,0
78763,AUSTIN,TX,30.2667,-97.7428,P,0
78764,AUSTIN,TX,30.2667,-97.7428,P,0
78765,AUSTIN,TX,30.2667,-97.7428,P,0
78766,AUSTIN,TX,30.2667,-97.7428,P,0
78767,AUSTIN,TX,30.2667,-97.7428,P,0
78768,AUSTIN,TX,30.2667,-97.7428,P,0
78772,AUSTIN,TX,30.2667,-97.7428,U,0
78773,AUSTIN,TX,30.2667,-97.7428,U,0
78774,AUSTIN,TX,30.2667,-97.7428,U,0
78778,AUSTIN,TX,30.2667,-97.7428,U,0
78779,AUSTIN,TX,30.2667,-97.7428,U,0
78783,AUSTIN,TX,30.2667,-97.7428,U,0
78799,AUSTIN,TX,30.2667,-97.7428,,0
78802,UVALDE,TX,29.2095,-99.7858,P,0
78827,ASHERTON,TX,28.4272,-99.734,,863
78828,BARKSDALE,TX,29.7541,-100.1441,,158
78829,BATESVILLE,TX,28.9353,-99.6234,,858
78830,BIG WELLS,TX,28.5258,-99.5923,,509
78834,CARRIZO SPRINGS,TX,28.423,-99.8992,,7061
78836,CATARINA,TX,28.3598,-99.586,P,85
78837,COMSTOCK,TX,29.872,-101.3818,,216
78838,CONCAN,TX,29.4949,-99.697,,264
78839,CRYSTAL CITY,TX,28.747,-99.9133,,7364
78843,LAUGHLIN AFB,TX,29.3576,-100.7808,,168
78847,DEL RIO,TX,29.3627,-100.8967,U,0
78850,D HANIS,TX,29.3592,-99.3024,,1075
78851,DRYDEN,TX,30.2186,-102.1067,,33
78870,KNIPPA,TX,29.2905,-99.6367,,868
78871,LANGTRY,TX,29.8066,-101.5606,P,23
78877,QUEMADO,TX,28.9991,-100.585,,936
78879,RIO FRIO,TX,29.6594,-99.7303,,307
78881,SABINAL,TX,29.3519,-99.4885,,1853
78884,UTOPIA,TX,29.5523,-99.5835,,949
78885,VANDERPOOL,TX,29.7673,-99.5292,,129
78886,YANCEY,TX,29.1534,-99.1575,,463
78931,BLEIBLERVILLE,TX,30.0218,-96.4435,,231
78932,CARMINE,TX,30.132,-96.6943,,897
78933,CAT SPRING,TX,29.786,-96.3758,,1531
78934,COLUMBUS,TX,29.729,-96.6025,,6770
78935,ALLEYTON,TX,29.7566,-96.4639,,922
78938,ELLINGER,TX,29.8437,-96.7091,,289
78940,FAYETTEVILLE,TX,29.9187,-96.6716,,1974
78941,FLATONIA,TX,29.7851,-97.1457,,3006
78943,GLIDDEN,TX,29.6976,-96.5992,,439
78944,INDUSTRY,TX,30.0004,-96.4961,,532
78945,LA GRANGE,TX,29.9007,-96.8986,,10483
78946,LEDBETTER,TX,30.2172,-96.7525,,1093
78949,MULDOON,TX,29.8165,-97.0643,,529
78950,NEW ULM,TX,29.881,-96.4834,,2151
78951,OAKLAND,TX,29.6017,-96.8294,P,78
78952,PLUM,TX,29.9347,-96.9672,P,0
78953,ROSANKY,TX,29.8396,-97.3714,,1350
78954,ROUND TOP,TX,30.0494,-96.7174,,1144
78956,SCHULENBURG,TX,29.6844,-96.9348,,5161
78957,SMITHVILLE,TX,30,-97.1891,,10214
78959,WAELDER,TX,29.6753,-97.2741,,1723
78960,WARDA,TX,30.0587,-96.923,P,0
78961,WARRENTON,TX,30.0108,-96.7162,P,0
78962,WEIMAR,TX,29.6507,-96.6455,,4617
78963,WEST POINT,TX,29.9357,-97.0533,,988
79002,ALANREED,TX,35.2268,-100.7591,P,26
79003,ALLISON,TX,35.642,-100.092,P,166
79005,BOOKER,TX,36.3523,-100.411,,1693
79011,BRISCOE,TX,35.6482,-100.204,,253
79012,BUSHLAND,TX,35.2664,-102.0978,P,22
79013,CACTUS,TX,36.0566,-101.9884,,2995
79016,CANYON,TX,34.9921,-101.9139,U,668
79021,COTTON CENTER,TX,33.9753,-102.0314,P,80
79024,DARROUZETT,TX,36.3907,-100.3612,P,388
79025,DAWN,TX,34.9331,-102.2126,P,73
79029,DUMAS,TX,35.8378,-101.893,,16230
79032,EDMONSON,TX,34.2765,-101.8965,P,125
79033,FARNSWORTH,TX,36.2963,-100.9843,P,97
79041,HALE CENTER,TX,34.0795,-101.9271,,2880
79043,HART,TX,34.3925,-102.1213,,1278
79053,LAZBUDDIE,TX,34.3847,-102.587,P,92
79054,LEFORS,TX,35.4548,-100.7606,P,505
79056,LIPSCOMB,TX,36.2219,-100.2827,,93
79057,MCLEAN,TX,35.2856,-100.6831,,966
79058,MASTERSON,TX,35.5692,-101.8329,,51
79061,MOBEETIE,TX,35.5041,-100.4145,,275
79062,MORSE,TX,35.9824,-101.518,,227
79063,NAZARETH,TX,34.5533,-102.1107,,667
79064,OLTON,TX,34.1772,-102.2002,,2456
79066,PAMPA,TX,35.5364,-100.9595,P,5
79073,PLAINVIEW,TX,34.1844,-101.7065,P,4
79077,SAMNORWOOD,TX,35.0524,-100.2766,P,0
79078,SANFORD,TX,35.7011,-101.56,P,333
79080,SKELLYTOWN,TX,35.5559,-101.1987,,528
79083,STINNETT,TX,35.8722,-101.55,,2321
79085,SUMMERFIELD,TX,34.7001,-102.49,,34
79093,WAKA,TX,36.2713,-101.0443,P,70
79097,WHITE DEER,TX,35.4221,-101.1985,,1093
79098,WILDORADO,TX,35.2237,-102.2654,,526
79166,AMARILLO,TX,35.2218,-101.8309,U,0
79168,AMARILLO,TX,35.2218,-101.8309,U,0
79172,AMARILLO,TX,35.2218,-101.8309,U,0
79174,AMARILLO,TX,35.2218,-101.8309,U,0
79178,AMARILLO,TX,35.1883,-101.8466,U,0
79185,AMARILLO,TX,35.2218,-101.8309,U,0
79221,AIKEN,TX,34.1418,-101.5269,P,0
79223,CEE VEE,TX,34.2295,-100.4572,,17
79230,DODSON,TX,34.6906,-100.0694,,149
79231,DOUGHERTY,TX,33.9446,-101.093,P,40
79233,ESTELLINE,TX,34.5304,-100.4441,P,146
79234,FLOMOT,TX,34.1981,-100.9961,,96
79235,FLOYDADA,TX,33.9544,-101.3028,,3296
79237,HEDLEY,TX,34.8734,-100.6969,,405
79240,LELIA LAKE,TX,34.8842,-100.7688,,62
79245,MEMPHIS,TX,34.6326,-100.5412,,2192
79247,ODELL,TX,34.3496,-99.4066,,54
79250,PETERSBURG,TX,33.8792,-101.6004,,1281
79251,QUAIL,TX,34.9236,-100.4256,,59
79255,QUITAQUE,TX,34.3845,-101.0253,,477
79256,ROARING SPRINGS,TX,33.8988,-100.7796,,287
79258,SOUTH PLAINS,TX,34.2233,-101.3098,P,20
79259,TELL,TX,34.3606,-100.4444,,48
79312,AMHERST,TX,34.0567,-102.3583,,934
79322,CROSBYTON,TX,33.6153,-101.1873,,1720
79324,ENOCHS,TX,33.9084,-102.6761,,50
79326,FIELDTON,TX,34.096,-102.2738,,22
79329,IDALOU,TX,33.7127,-101.6564,,3214
79338,LEVELLAND,TX,33.5872,-102.3776,P,0
79343,LORENZO,TX,33.6447,-101.5416,,1325
79344,MAPLE,TX,33.866,-102.8945,,2
79345,MEADOW,TX,33.3216,-102.3354,,857
79350,NEW DEAL,TX,33.7593,-101.837,P,341
79351,ODONNELL,TX,33.0127,-101.8168,,1061
79353,PEP,TX,33.7933,-102.5777,,38
79357,RALLS,TX,33.6141,-101.3337,,1972
79358,ROPESVILLE,TX,33.471,-102.1758,,1335
79366,RANSOM CANYON,TX,33.5311,-101.6856,,1189
79367,SMYER,TX,33.5918,-102.1692,P,594
79369,SPADE,TX,33.9256,-102.1564,P,83
79372,SUNDOWN,TX,33.4482,-102.4898,P,1247
79376,TOKIO,TX,33.2666,-102.6653,,64
79377,WELCH,TX,32.947,-102.3561,,276
79378,WELLMAN,TX,33.0248,-102.4658,P,241
79380,WHITHARRAL,TX,33.7354,-102.3418,P,119
79381,WILSON,TX,33.317,-101.6841,,1297
79383,NEW HOME,TX,33.3451,-101.9204,P,75
79430,LUBBOCK,TX,33.5897,-101.8926,U,0
79452,LUBBOCK,TX,33.5776,-101.8549,P,0
79453,LUBBOCK,TX,33.5776,-101.8549,P,0
79457,LUBBOCK,TX,33.5776,-101.8549,U,0
79464,LUBBOCK,TX,33.5776,-101.8549,P,0
79490,LUBBOCK,TX,33.5776,-101.8549,P,0
79491,LUBBOCK,TX,33.5776,-101.8549,U,0
79493,LUBBOCK,TX,33.5776,-101.8549,P,0
79499,LUBBOCK,TX,33.5776,-101.8549,P,0
79505,BENJAMIN,TX,33.5556,-99.8271,,223
79516,DUNN,TX,32.5669,-100.8851,P,0
79519,GOLDSBORO,TX,32.0521,-99.6647,,70
79525,HAWLEY,TX,32.6348,-99.838,,2902
79532,LORAINE,TX,32.4012,-100.7147,,796
79538,NOVICE,TX,31.9545,-99.6581,,243
79548,RULE,TX,33.063,-99.8622,,165
79550,SNYDER,TX,32.7176,-100.9175,P,0
79560,SYLVESTER,TX,32.682,-100.2119,,143
79563,TYE,TX,32.4213,-99.8848,,1152
79565,WESTBROOK,TX,32.3432,-101.105,,252
79566,WINGATE,TX,32.0573,-100.1287,,245
79604,ABILENE,TX,32.4487,-99.7329,P,0
79605,ABILENE,TX,32.426,-99.7995,,30239
79607,DYESS AFB,TX,32.4204,-99.8381,,2983
79608,ABILENE,TX,32.4487,-99.7329,P,0
79697,ABILENE,TX,32.43,-99.7499,U,0
79698,ABILENE,TX,32.4766,-99.7351,U,0
79699,ABILENE,TX,32.4702,-99.7084,U,169
79718,BALMORHEA,TX,30.9928,-103.6608,,668
79721,BIG SPRING,TX,32.2506,-101.4786,P,1660
79733,FORSAN,TX,32.1209,-101.3574,P,225
79734,FORT DAVIS,TX,30.7587,-103.8642,,1811
79740,GIRVIN,TX,31.0337,-102.3407,,0
79748,KNOTT,TX,32.397,-101.6398,,103
79758,GARDENDALE,TX,32.0369,-102.3945,,2898
79769,ODESSA,TX,31.8458,-102.3673,P,13
79770,ORLA,TX,31.8285,-103.9136,P,38
79776,PENWELL,TX,31.7718,-102.6068,P,3
79780,SARAGOSA,TX,31.0428,-103.6364,P,101
79781,SHEFFIELD,TX,30.6837,-101.9819,P,222
79783,TARZAN,TX,32.3758,-102.0346,,142
79785,TOYAH,TX,31.282,-103.8057,P,68
79786,TOYAHVALE,TX,30.9445,-103.7887,P,0
79788,WICKETT,TX,31.5696,-103.0063,P,438
79821,ANTHONY,TX,31.9683,-106.6014,,6416
79830,ALPINE,TX,29.9112,-103.4604,,7621
79831,ALPINE,TX,30.3068,-103.6704,P,0
79832,ALPINE,TX,30.3641,-103.6472,U,471
79834,BIG BEND NATIONAL PARK,TX,29.3635,-103.2121,P,150
79835,CANUTILLO,TX,31.9357,-106.5952,,12456
79836,CLINT,TX,31.5515,-106.1998,,7217
79837,DELL CITY,TX,31.8705,-105.4756,P,389
79838,FABENS,TX,31.4733,-106.1586,P,7895
79839,FORT HANCOCK,TX,31.4425,-105.6732,,1113
79842,MARATHON,TX,30.0175,-102.9277,P,445
79843,MARFA,TX,29.9437,-104.3867,,2275
79845,PRESIDIO,TX,29.6372,-104.2022,P,3717
79846,REDFORD,TX,29.4706,-104.0044,P,49
79847,SALT FLAT,TX,31.7559,-104.7633,,151
79848,SANDERSON,TX,30.1221,-102.3984,P,696
79849,SAN ELIZARIO,TX,31.5766,-106.2599,,14310
79851,SIERRA BLANCA,TX,31.1385,-105.2825,P,1339
79852,TERLINGUA,TX,29.3315,-103.5922,,712
79853,TORNILLO,TX,31.4467,-106.0692,P,3638
79854,VALENTINE,TX,30.7494,-104.5408,,163
79855,VAN HORN,TX,31.1409,-104.4911,P,2071
79901,EL PASO,TX,31.763,-106.4856,,10027
79902,EL PASO,TX,31.7861,-106.496,,20071
79903,EL PASO,TX,31.7869,-106.4454,,16425
79905,EL PASO,TX,31.7677,-106.4304,,22483
79906,EL PASO,TX,31.8102,-106.4029,,5336
79907,EL PASO,TX,31.7119,-106.3263,,50971
79908,EL PASO,TX,31.8238,-106.3879,,3583
79910,EL PASO,TX,31.7952,-106.376,,0
79911,EL PASO,TX,31.9411,-106.5242,,8023
79913,EL PASO,TX,31.7589,-106.4866,P,0
79914,EL PASO,TX,31.7589,-106.4866,P,0
79915,EL PASO,TX,31.7452,-106.3833,,35234
79916,FORT BLISS,TX,31.811,-106.4182,,3800
79917,EL PASO,TX,31.7589,-106.4866,P,0
79918,FORT BLISS,TX,31.8296,-106.3851,,362
79920,EL PASO,TX,31.8212,-106.4608,P,51
79922,EL PASO,TX,31.8148,-106.5605,,8133
79923,EL PASO,TX,31.7589,-106.4866,P,0
79926,EL PASO,TX,31.7589,-106.4866,P,0
79929,EL PASO,TX,31.7605,-106.4808,P,0
79930,EL PASO,TX,31.8131,-106.4671,,24553
79931,EL PASO,TX,31.7589,-106.4866,P,0
79932,EL PASO,TX,31.878,-106.6081,,29996
79935,EL PASO,TX,31.7696,-106.3321,,17534
79937,EL PASO,TX,31.7589,-106.4866,P,0
79940,EL PASO,TX,31.7589,-106.4866,P,0
79941,EL PASO,TX,31.7589,-106.4866,P,0
79942,EL PASO,TX,31.7589,-106.4866,P,0
79943,EL PASO,TX,31.7589,-106.4866,P,0
79944,EL PASO,TX,31.7589,-106.4866,P,0
79945,EL PASO,TX,31.7589,-106.4866,P,0
79946,EL PASO,TX,31.7589,-106.4866,P,0
79947,EL PASO,TX,31.7589,-106.4866,P,0
79948,EL PASO,TX,31.7589,-106.4866,P,0
79949,EL PASO,TX,31.7589,-106.4866,P,0
79950,EL PASO,TX,31.7589,-106.4866,P,0
79951,EL PASO,TX,31.7589,-106.4866,P,0
79952,EL PASO,TX,31.7589,-106.4866,P,0
79953,EL PASO,TX,31.7589,-106.4866,P,0
79954,EL PASO,TX,31.7589,-106.4866,P,0
79955,EL PASO,TX,31.7589,-106.4866,P,0
79958,EL PASO,TX,31.7589,-106.4866,U,0
79960,EL PASO,TX,31.7589,-106.4866,U,0
79961,EL PASO,TX,31.7589,-106.4866,U,0
79968,EL PASO,TX,31.7661,-106.5032,U,0
79976,EL PASO,TX,31.7589,-106.4866,U,0
79978,EL PASO,TX,31.7589,-106.4866,U,0
79980,EL PASO,TX,31.7589,-106.4866,U,0
79995,EL PASO,TX,31.7589,-106.4866,P,0
79996,EL PASO,TX,31.7589,-106.4866,P,0
79997,EL PASO,TX,31.7589,-106.4866,P,0
79998,EL PASO,TX,31.7589,-106.4866,P,0
79999,EL PASO,TX,31.7589,-106.4866,P,0
